Index,Calendar_year,Carbon_year,Carbon_error
0,0,199.0,1.4
1,1,197.0,1.4
2,2,195.0,1.4
3,3,193.0,1.4
4,4,190.0,1.3
5,5,188.0,1.3
6,6,185.0,1.3
7,7,181.0,1.3
8,8,178.0,1.3
9,9,174.0,1.3
10,10,170.0,1.3
11,11,166.0,1.3
12,12,163.0,1.3
13,13,161.0,1.3
14,14,160.0,1.3
15,15,160.0,1.3
16,16,161.0,1.2
17,17,162.0,1.2
18,18,163.0,1.2
19,19,164.0,1.2
20,20,163.0,1.2
21,21,162.0,1.2
22,22,160.0,1.2
23,23,156.0,1.2
24,24,153.0,1.2
25,25,149.0,1.2
26,26,146.0,1.2
27,27,143.0,1.2
28,28,141.0,1.2
29,29,140.0,1.2
30,30,137.0,1.2
31,31,135.0,1.2
32,32,132.0,1.2
33,33,129.0,1.2
34,34,126.0,1.2
35,35,123.0,1.2
36,36,121.0,1.2
37,37,120.0,1.2
38,38,119.0,1.2
39,39,119.0,1.2
40,40,118.0,1.2
41,41,116.0,1.2
42,42,113.0,1.2
43,43,110.0,1.2
44,44,106.0,1.2
45,45,102.0,1.2
46,46,99.0,1.2
47,47,96.0,1.2
48,48,95.0,1.2
49,49,95.0,1.2
50,50,96.0,1.2
51,51,97.0,1.2
52,52,98.0,1.2
53,53,99.0,1.2
54,54,98.0,1.2
55,55,99.0,1.2
56,56,99.0,1.2
57,57,101.0,1.2
58,58,103.0,1.2
59,59,107.0,1.2
60,60,110.0,1.2
61,61,113.0,1.2
62,62,115.0,1.2
63,63,116.0,1.2
64,64,117.0,1.2
65,65,116.0,1.2
66,66,115.0,1.2
67,67,114.0,1.2
68,68,114.0,1.2
69,69,116.0,1.2
70,70,118.0,1.2
71,71,121.0,1.2
72,72,125.0,1.2
73,73,128.0,1.2
74,74,130.0,1.2
75,75,130.0,1.2
76,76,130.0,1.2
77,77,129.0,1.2
78,78,127.0,1.2
79,79,125.0,1.2
80,80,124.0,1.2
81,81,123.0,1.2
82,82,124.0,1.2
83,83,125.0,1.2
84,84,127.0,1.2
85,85,128.0,1.2
86,86,129.0,1.2
87,87,128.0,1.2
88,88,127.0,1.2
89,89,126.0,1.2
90,90,125.0,1.2
91,91,124.0,1.2
92,92,125.0,1.2
93,93,125.0,1.2
94,94,126.0,1.2
95,95,127.0,1.2
96,96,127.0,1.2
97,97,127.0,1.2
98,98,126.0,1.2
99,99,125.0,1.2
100,100,124.0,1.2
101,101,124.0,1.2
102,102,123.0,1.2
103,103,124.0,1.2
104,104,124.0,1.2
105,105,125.0,1.2
106,106,126.0,1.2
107,107,127.0,1.2
108,108,128.0,1.2
109,109,129.0,1.2
110,110,129.0,1.2
111,111,128.0,1.2
112,112,127.0,1.2
113,113,124.0,1.2
114,114,121.0,1.2
115,115,117.0,1.2
116,116,112.0,1.2
117,117,108.0,1.2
118,118,104.0,1.2
119,119,100.0,1.2
120,120,98.0,1.2
121,121,96.0,1.2
122,122,96.0,1.2
123,123,96.0,1.2
124,124,98.0,1.2
125,125,100.0,1.2
126,126,102.0,1.2
127,127,104.0,1.2
128,128,104.0,1.2
129,129,105.0,1.2
130,130,104.0,1.2
131,131,104.0,1.2
132,132,105.0,1.2
133,133,106.0,1.2
134,134,107.0,1.2
135,135,110.0,1.2
136,136,113.0,1.2
137,137,117.0,1.2
138,138,121.0,1.2
139,139,127.0,1.2
140,140,133.0,1.2
141,141,139.0,1.2
142,142,145.0,1.2
143,143,150.0,1.2
144,144,153.0,1.2
145,145,156.0,1.2
146,146,157.0,1.2
147,147,159.0,1.2
148,148,161.0,1.2
149,149,163.0,1.2
150,150,167.0,1.2
151,151,173.0,1.2
152,152,180.0,1.2
153,153,189.0,1.2
154,154,198.0,1.2
155,155,207.0,1.2
156,156,215.0,1.2
157,157,221.0,1.2
158,158,225.0,1.2
159,159,227.0,1.2
160,160,228.0,1.2
161,161,227.0,1.2
162,162,224.0,1.2
163,163,221.0,1.2
164,164,218.0,1.2
165,165,214.0,1.2
166,166,209.0,1.2
167,167,205.0,1.2
168,168,200.0,1.2
169,169,195.0,1.2
170,170,189.0,1.2
171,171,184.0,1.2
172,172,179.0,1.2
173,173,176.0,1.2
174,174,174.0,1.2
175,175,174.0,1.2
176,176,175.0,1.2
177,177,178.0,1.2
178,178,181.0,1.2
179,179,183.0,1.2
180,180,185.0,1.2
181,181,185.0,1.2
182,182,184.0,1.2
183,183,182.0,1.2
184,184,179.0,1.2
185,185,177.0,1.2
186,186,174.0,1.2
187,187,171.0,1.2
188,188,168.0,1.2
189,189,165.0,1.2
190,190,161.0,1.2
191,191,159.0,1.2
192,192,158.0,1.2
193,193,159.0,1.2
194,194,161.0,1.2
195,195,163.0,1.2
196,196,166.0,1.2
197,197,169.0,1.2
198,198,172.0,1.2
199,199,175.0,1.2
200,200,177.0,1.2
201,201,178.0,1.2
202,202,179.0,1.2
203,203,180.0,1.2
204,204,180.0,1.2
205,205,180.0,1.2
206,206,180.0,1.2
207,207,178.0,1.2
208,208,176.0,1.2
209,209,173.0,1.2
210,210,170.0,1.2
211,211,167.0,1.2
212,212,165.0,1.2
213,213,163.0,1.2
214,214,162.0,1.2
215,215,161.0,1.2
216,216,160.0,1.2
217,217,159.0,1.2
218,218,157.0,1.2
219,219,154.0,1.2
220,220,149.0,1.2
221,221,145.0,1.2
222,222,140.0,1.2
223,223,135.0,1.2
224,224,131.0,1.2
225,225,127.0,1.2
226,226,123.0,1.2
227,227,119.0,1.2
228,228,115.0,1.2
229,229,111.0,1.2
230,230,107.0,1.2
231,231,103.0,1.2
232,232,100.0,1.2
233,233,97.0,1.2
234,234,96.0,1.2
235,235,96.0,1.2
236,236,97.0,1.2
237,237,98.0,1.2
238,238,99.0,1.2
239,239,101.0,1.2
240,240,103.0,1.2
241,241,105.0,1.2
242,242,107.0,1.2
243,243,108.0,1.2
244,244,108.0,1.2
245,245,108.0,1.2
246,246,108.0,1.2
247,247,107.0,1.2
248,248,107.0,1.2
249,249,108.0,1.2
250,250,110.0,1.2
251,251,112.0,1.2
252,252,115.0,1.2
253,253,118.0,1.2
254,254,122.0,1.2
255,255,125.0,1.2
256,256,129.0,1.2
257,257,132.0,1.2
258,258,135.0,1.2
259,259,138.0,1.2
260,260,141.0,1.2
261,261,144.0,1.2
262,262,147.0,1.2
263,263,150.0,1.2
264,264,153.0,1.2
265,265,156.0,1.2
266,266,159.0,1.2
267,267,163.0,1.2
268,268,166.0,1.2
269,269,168.0,1.2
270,270,171.0,1.2
271,271,173.0,1.2
272,272,175.0,1.2
273,273,176.0,1.2
274,274,176.0,1.2
275,275,176.0,1.2
276,276,176.0,1.2
277,277,177.0,1.2
278,278,179.0,1.2
279,279,183.0,1.2
280,280,187.0,1.2
281,281,192.0,1.2
282,282,196.0,1.2
283,283,201.0,1.2
284,284,206.0,1.2
285,285,210.0,1.2
286,286,214.0,1.2
287,287,217.0,1.2
288,288,221.0,1.2
289,289,225.0,1.2
290,290,229.0,1.2
291,291,233.0,1.2
292,292,236.0,1.2
293,293,239.0,1.2
294,294,242.0,1.2
295,295,244.0,1.2
296,296,245.0,1.2
297,297,247.0,1.2
298,298,248.0,1.2
299,299,250.0,1.2
300,300,252.0,1.2
301,301,254.0,1.2
302,302,257.0,1.2
303,303,261.0,1.2
304,304,264.0,1.2
305,305,267.0,1.2
306,306,270.0,1.2
307,307,274.0,1.2
308,308,278.0,1.2
309,309,282.0,1.2
310,310,287.0,1.2
311,311,291.0,1.2
312,312,295.0,1.2
313,313,298.0,1.2
314,314,302.0,1.2
315,315,306.0,1.2
316,316,311.0,1.2
317,317,315.0,1.2
318,318,320.0,1.2
319,319,324.0,1.2
320,320,326.0,1.2
321,321,328.0,1.2
322,322,330.0,1.2
323,323,330.0,1.2
324,324,329.0,1.2
325,325,329.0,1.2
326,326,330.0,1.2
327,327,331.0,1.2
328,328,333.0,1.2
329,329,337.0,1.2
330,330,341.0,1.2
331,331,345.0,1.2
332,332,348.0,1.2
333,333,352.0,1.2
334,334,355.0,1.2
335,335,356.0,1.2
336,336,357.0,1.2
337,337,357.0,1.2
338,338,357.0,1.2
339,339,357.0,1.2
340,340,358.0,1.2
341,341,360.0,1.2
342,342,362.0,1.2
343,343,364.0,1.2
344,344,366.0,1.2
345,345,366.0,1.2
346,346,365.0,1.2
347,347,363.0,1.2
348,348,360.0,1.2
349,349,357.0,1.2
350,350,355.0,1.2
351,351,354.0,1.2
352,352,353.0,1.2
353,353,352.0,1.2
354,354,351.0,1.2
355,355,351.0,1.2
356,356,349.0,1.2
357,357,347.0,1.2
358,358,345.0,1.2
359,359,343.0,1.2
360,360,340.0,1.2
361,361,338.0,1.2
362,362,336.0,1.2
363,363,335.0,1.2
364,364,334.0,1.2
365,365,334.0,1.2
366,366,335.0,1.2
367,367,335.0,1.2
368,368,335.0,1.2
369,369,335.0,1.2
370,370,335.0,1.2
371,371,334.0,1.2
372,372,334.0,1.2
373,373,333.0,1.2
374,374,332.0,1.2
375,375,330.0,1.2
376,376,329.0,1.2
377,377,327.0,1.2
378,378,326.0,1.2
379,379,324.0,1.2
380,380,323.0,1.2
381,381,321.0,1.2
382,382,321.0,1.2
383,383,321.0,1.2
384,384,322.0,1.2
385,385,323.0,1.2
386,386,325.0,1.2
387,387,326.0,1.2
388,388,327.0,1.2
389,389,326.0,1.2
390,390,325.0,1.2
391,391,323.0,1.2
392,392,321.0,1.2
393,393,320.0,1.2
394,394,318.0,1.2
395,395,317.0,1.2
396,396,316.0,1.2
397,397,315.0,1.2
398,398,313.0,1.2
399,399,311.0,1.2
400,400,309.0,1.2
401,401,307.0,1.2
402,402,307.0,1.2
403,403,307.0,1.2
404,404,308.0,1.2
405,405,309.0,1.2
406,406,310.0,1.2
407,407,311.0,1.2
408,408,310.0,1.2
409,409,309.0,1.2
410,410,308.0,1.2
411,411,306.0,1.2
412,412,304.0,1.2
413,413,302.0,1.2
414,414,300.0,1.2
415,415,299.0,1.2
416,416,298.0,1.2
417,417,298.0,1.2
418,418,299.0,1.2
419,419,301.0,1.2
420,420,303.0,1.2
421,421,306.0,1.2
422,422,309.0,1.2
423,423,313.0,1.2
424,424,317.0,1.2
425,425,321.0,1.2
426,426,325.0,1.2
427,427,328.0,1.2
428,428,331.0,1.2
429,429,334.0,1.2
430,430,336.0,1.2
431,431,339.0,1.2
432,432,340.0,1.2
433,433,341.0,1.2
434,434,341.0,1.2
435,435,341.0,1.2
436,436,341.0,1.2
437,437,341.0,1.2
438,438,342.0,1.2
439,439,343.0,1.2
440,440,345.0,1.2
441,441,346.0,1.2
442,442,348.0,1.2
443,443,349.0,1.2
444,444,350.0,1.2
445,445,351.0,1.2
446,446,352.0,1.2
447,447,353.0,1.2
448,448,354.0,1.2
449,449,355.0,1.2
450,450,355.0,1.2
451,451,355.0,1.2
452,452,356.0,1.2
453,453,356.0,1.2
454,454,357.0,1.2
455,455,358.0,1.2
456,456,360.0,1.2
457,457,361.0,1.2
458,458,363.0,1.2
459,459,364.0,1.2
460,460,365.0,1.2
461,461,366.0,1.2
462,462,367.0,1.2
463,463,368.0,1.2
464,464,368.0,1.2
465,465,368.0,1.2
466,466,368.0,1.2
467,467,368.0,1.2
468,468,369.0,1.2
469,469,370.0,1.2
470,470,371.0,1.2
471,471,373.0,1.2
472,472,375.0,1.2
473,473,377.0,1.2
474,474,380.0,1.2
475,475,383.0,1.2
476,476,386.0,1.2
477,477,388.0,1.2
478,478,390.0,1.2
479,479,391.0,1.2
480,480,391.0,1.2
481,481,392.0,1.2
482,482,393.0,1.2
483,483,394.0,1.2
484,484,395.0,1.2
485,485,394.0,1.2
486,486,393.0,1.2
487,487,392.0,1.2
488,488,391.0,1.2
489,489,392.0,1.2
490,490,393.0,1.2
491,491,397.0,1.2
492,492,401.0,1.2
493,493,406.0,1.2
494,494,411.0,1.2
495,495,416.0,1.2
496,496,420.0,1.2
497,497,423.0,1.2
498,498,425.0,1.2
499,499,427.0,1.2
500,500,429.0,1.2
501,501,432.0,1.2
502,502,435.0,1.2
503,503,439.0,1.2
504,504,443.0,1.2
505,505,446.0,1.2
506,506,450.0,1.2
507,507,454.0,1.2
508,508,457.0,1.2
509,509,460.0,1.2
510,510,463.0,1.2
511,511,465.0,1.2
512,512,468.0,1.2
513,513,471.0,1.2
514,514,475.0,1.2
515,515,478.0,1.2
516,516,482.0,1.2
517,517,484.0,1.2
518,518,486.0,1.3
519,519,488.0,1.3
520,520,489.0,1.3
521,521,490.0,1.3
522,522,491.0,1.3
523,523,493.0,1.3
524,524,496.0,1.3
525,525,500.0,1.3
526,526,504.0,1.3
527,527,509.0,1.3
528,528,514.0,1.3
529,529,518.0,1.3
530,530,522.0,1.3
531,531,524.0,1.2
532,532,525.0,1.2
533,533,526.0,1.2
534,534,526.0,1.2
535,535,526.0,1.2
536,536,526.0,1.2
537,537,527.0,1.2
538,538,529.0,1.3
539,539,531.0,1.3
540,540,534.0,1.3
541,541,538.0,1.3
542,542,542.0,1.3
543,543,546.0,1.3
544,544,551.0,1.3
545,545,555.0,1.3
546,546,558.0,1.3
547,547,561.0,1.3
548,548,564.0,1.3
549,549,566.0,1.3
550,550,568.0,1.3
551,551,570.0,1.3
552,552,574.0,1.3
553,553,578.0,1.3
554,554,583.0,1.3
555,555,589.0,1.3
556,556,594.0,1.3
557,557,599.0,1.3
558,558,605.0,1.3
559,559,610.0,1.3
560,560,615.0,1.3
561,561,620.0,1.3
562,562,624.0,1.3
563,563,628.0,1.3
564,564,631.0,1.3
565,565,633.0,1.3
566,566,635.0,1.3
567,567,637.0,1.3
568,568,640.0,1.3
569,569,643.0,1.3
570,570,646.0,1.3
571,571,651.0,1.3
572,572,655.0,1.3
573,573,659.0,1.3
574,574,663.0,1.3
575,575,665.0,1.3
576,576,665.0,1.3
577,577,664.0,1.3
578,578,662.0,1.3
579,579,660.0,1.3
580,580,656.0,1.3
581,581,653.0,1.3
582,582,649.0,1.3
583,583,645.0,1.3
584,584,642.0,1.3
585,585,638.0,1.3
586,586,635.0,1.3
587,587,631.0,1.3
588,588,628.0,1.3
589,589,626.0,1.3
590,590,623.0,1.3
591,591,619.0,1.3
592,592,616.0,1.3
593,593,612.0,1.3
594,594,607.0,1.3
595,595,603.0,1.3
596,596,599.0,1.3
597,597,595.0,1.3
598,598,592.0,1.3
599,599,591.0,1.3
600,600,590.0,1.3
601,601,590.0,1.3
602,602,590.0,1.3
603,603,589.0,1.3
604,604,589.0,1.3
605,605,588.0,1.3
606,606,587.0,1.3
607,607,587.0,1.2
608,608,587.0,1.3
609,609,587.0,1.3
610,610,587.0,1.3
611,611,587.0,1.3
612,612,587.0,1.3
613,613,586.0,1.3
614,614,585.0,1.2
615,615,583.0,1.2
616,616,582.0,1.2
617,617,581.0,1.2
618,618,580.0,1.2
619,619,580.0,1.2
620,620,580.0,1.2
621,621,582.0,1.2
622,622,584.0,1.2
623,623,588.0,1.2
624,624,592.0,1.2
625,625,597.0,1.2
626,626,601.0,1.2
627,627,606.0,1.2
628,628,610.0,1.2
629,629,614.0,1.2
630,630,618.0,1.3
631,631,621.0,1.3
632,632,623.0,1.3
633,633,625.0,1.3
634,634,625.0,1.3
635,635,625.0,1.3
636,636,625.0,1.3
637,637,625.0,1.3
638,638,625.0,1.3
639,639,625.0,1.3
640,640,626.0,1.3
641,641,627.0,1.3
642,642,628.0,1.3
643,643,630.0,1.3
644,644,633.0,1.3
645,645,637.0,1.3
646,646,641.0,1.3
647,647,645.0,1.3
648,648,650.0,1.3
649,649,654.0,1.3
650,650,659.0,1.3
651,651,663.0,1.3
652,652,668.0,1.3
653,653,672.0,1.3
654,654,675.0,1.3
655,655,678.0,1.3
656,656,680.0,1.3
657,657,681.0,1.3
658,658,683.0,1.4
659,659,684.0,1.4
660,660,686.0,1.4
661,661,688.0,1.4
662,662,689.0,1.4
663,663,692.0,1.4
664,664,694.0,1.4
665,665,696.0,1.4
666,666,699.0,1.4
667,667,703.0,1.4
668,668,707.0,1.4
669,669,712.0,1.4
670,670,718.0,1.4
671,671,725.0,1.4
672,672,732.0,1.4
673,673,739.0,1.3
674,674,745.0,1.3
675,675,750.0,1.3
676,676,754.0,1.3
677,677,758.0,1.3
678,678,761.0,1.3
679,679,764.0,1.3
680,680,767.0,1.3
681,681,771.0,1.3
682,682,774.0,1.3
683,683,778.0,1.3
684,684,781.0,1.3
685,685,785.0,1.3
686,686,788.0,1.3
687,687,792.0,1.3
688,688,795.0,1.3
689,689,797.0,1.3
690,690,800.0,1.3
691,691,802.0,1.3
692,692,803.0,1.3
693,693,804.0,1.3
694,694,805.0,1.3
695,695,805.0,1.3
696,696,806.0,1.3
697,697,807.0,1.3
698,698,808.0,1.3
699,699,809.0,1.3
700,700,809.0,1.3
701,701,808.0,1.3
702,702,808.0,1.3
703,703,807.0,1.3
704,704,806.0,1.3
705,705,805.0,1.3
706,706,804.0,1.3
707,707,803.0,1.3
708,708,802.0,1.3
709,709,801.0,1.3
710,710,800.0,1.3
711,711,799.0,1.3
712,712,798.0,1.3
713,713,797.0,1.3
714,714,797.0,1.3
715,715,797.0,1.3
716,716,797.0,1.3
717,717,799.0,1.3
718,718,800.0,1.3
719,719,802.0,1.3
720,720,803.0,1.3
721,721,805.0,1.3
722,722,806.0,1.3
723,723,808.0,1.3
724,724,809.0,1.3
725,725,812.0,1.3
726,726,815.0,1.3
727,727,819.0,1.3
728,728,824.0,1.3
729,729,829.0,1.3
730,730,835.0,1.3
731,731,842.0,1.3
732,732,848.0,1.3
733,733,853.0,1.3
734,734,857.0,1.3
735,735,860.0,1.3
736,736,862.0,1.3
737,737,864.0,1.3
738,738,866.0,1.3
739,739,867.0,1.3
740,740,868.0,1.3
741,741,869.0,1.3
742,742,870.0,1.3
743,743,871.0,1.3
744,744,871.0,1.3
745,745,871.0,1.3
746,746,871.0,1.3
747,747,872.0,1.3
748,748,874.0,1.3
749,749,876.0,1.3
750,750,879.0,1.3
751,751,881.0,1.3
752,752,882.0,1.3
753,753,883.0,1.3
754,754,882.0,1.3
755,755,881.0,1.3
756,756,879.0,1.3
757,757,876.0,1.3
758,758,874.0,1.3
759,759,872.0,1.3
760,760,870.0,1.3
761,761,869.0,1.3
762,762,868.0,1.3
763,763,867.0,1.3
764,764,865.0,1.3
765,765,864.0,1.3
766,766,863.0,1.3
767,767,863.0,1.3
768,768,864.0,1.3
769,769,866.0,1.3
770,770,868.0,1.3
771,771,871.0,1.3
772,772,874.0,1.3
773,773,877.0,1.3
774,774,879.0,1.3
775,775,881.0,1.3
776,776,883.0,1.3
777,777,883.0,1.3
778,778,883.0,1.3
779,779,883.0,1.3
780,780,882.0,1.3
781,781,882.0,1.3
782,782,882.0,1.3
783,783,884.0,1.3
784,784,886.0,1.3
785,785,889.0,1.3
786,786,893.0,1.2
787,787,896.0,1.2
788,788,899.0,1.2
789,789,903.0,1.3
790,790,906.0,1.3
791,791,910.0,1.3
792,792,914.0,1.3
793,793,919.0,1.3
794,794,923.0,1.3
795,795,928.0,1.3
796,796,933.0,1.3
797,797,937.0,1.3
798,798,940.0,1.3
799,799,942.0,1.3
800,800,944.0,1.3
801,801,945.0,1.3
802,802,947.0,1.3
803,803,948.0,1.3
804,804,949.0,1.3
805,805,950.0,1.3
806,806,950.0,1.3
807,807,950.0,1.3
808,808,950.0,1.3
809,809,948.0,1.3
810,810,946.0,1.3
811,811,944.0,1.3
812,812,942.0,1.3
813,813,940.0,1.3
814,814,939.0,1.3
815,815,939.0,1.3
816,816,940.0,1.2
817,817,941.0,1.2
818,818,942.0,1.2
819,819,942.0,1.2
820,820,943.0,1.2
821,821,943.0,1.2
822,822,944.0,1.2
823,823,944.0,1.2
824,824,946.0,1.2
825,825,947.0,1.2
826,826,949.0,1.2
827,827,950.0,1.2
828,828,951.0,1.2
829,829,952.0,1.2
830,830,952.0,1.2
831,831,953.0,1.2
832,832,954.0,1.2
833,833,955.0,1.2
834,834,956.0,1.2
835,835,957.0,1.2
836,836,959.0,1.2
837,837,960.0,1.3
838,838,961.0,1.3
839,839,961.0,1.3
840,840,961.0,1.3
841,841,960.0,1.3
842,842,959.0,1.3
843,843,957.0,1.3
844,844,955.0,1.3
845,845,953.0,1.3
846,846,951.0,1.3
847,847,949.0,1.3
848,848,947.0,1.3
849,849,945.0,1.3
850,850,944.0,1.3
851,851,943.0,1.3
852,852,943.0,1.3
853,853,944.0,1.3
854,854,945.0,1.3
855,855,947.0,1.3
856,856,950.0,1.3
857,857,953.0,1.3
858,858,955.0,1.3
859,859,956.0,1.3
860,860,957.0,1.3
861,861,957.0,1.3
862,862,957.0,1.3
863,863,956.0,1.3
864,864,954.0,1.3
865,865,952.0,1.3
866,866,950.0,1.3
867,867,947.0,1.3
868,868,943.0,1.3
869,869,939.0,1.3
870,870,935.0,1.3
871,871,930.0,1.3
872,872,926.0,1.3
873,873,924.0,1.3
874,874,922.0,1.3
875,875,921.0,1.3
876,876,921.0,1.3
877,877,921.0,1.3
878,878,921.0,1.3
879,879,921.0,1.3
880,880,921.0,1.3
881,881,921.0,1.3
882,882,921.0,1.3
883,883,921.0,1.3
884,884,922.0,1.3
885,885,922.0,1.3
886,886,922.0,1.3
887,887,922.0,1.3
888,888,922.0,1.3
889,889,921.0,1.3
890,890,920.0,1.3
891,891,918.0,1.3
892,892,917.0,1.3
893,893,915.0,1.2
894,894,914.0,1.3
895,895,914.0,1.2
896,896,917.0,1.2
897,897,921.0,1.2
898,898,926.0,1.2
899,899,931.0,1.2
900,900,936.0,1.3
901,901,940.0,1.3
902,902,944.0,1.3
903,903,948.0,1.3
904,904,950.0,1.3
905,905,952.0,1.3
906,906,954.0,1.3
907,907,955.0,1.3
908,908,956.0,1.3
909,909,957.0,1.3
910,910,959.0,1.3
911,911,961.0,1.2
912,912,963.0,1.2
913,913,966.0,1.2
914,914,969.0,1.2
915,915,972.0,1.2
916,916,976.0,1.2
917,917,980.0,1.2
918,918,984.0,1.2
919,919,988.0,1.2
920,920,992.0,1.2
921,921,995.0,1.2
922,922,999.0,1.2
923,923,1002.0,1.3
924,924,1006.0,1.2
925,925,1009.0,1.2
926,926,1014.0,1.2
927,927,1019.0,1.2
928,928,1025.0,1.2
929,929,1030.0,1.2
930,930,1035.0,1.2
931,931,1039.0,1.2
932,932,1042.0,1.2
933,933,1044.0,1.2
934,934,1046.0,1.2
935,935,1046.0,1.2
936,936,1047.0,1.2
937,937,1048.0,1.2
938,938,1049.0,1.2
939,939,1050.0,1.2
940,940,1051.0,1.3
941,941,1052.0,1.3
942,942,1051.0,1.3
943,943,1050.0,1.3
944,944,1047.0,1.3
945,945,1044.0,1.3
946,946,1040.0,1.3
947,947,1036.0,1.2
948,948,1033.0,1.2
949,949,1030.0,1.2
950,950,1028.0,1.2
951,951,1027.0,1.2
952,952,1027.0,1.2
953,953,1030.0,1.2
954,954,1035.0,1.2
955,955,1043.0,1.2
956,956,1054.0,1.2
957,957,1066.0,1.2
958,958,1077.0,1.2
959,959,1085.0,1.2
960,960,1091.0,1.2
961,961,1094.0,1.2
962,962,1096.0,1.2
963,963,1097.0,1.2
964,964,1096.0,1.2
965,965,1095.0,1.2
966,966,1094.0,1.2
967,967,1093.0,1.2
968,968,1092.0,1.2
969,969,1091.0,1.2
970,970,1091.0,1.2
971,971,1093.0,1.2
972,972,1096.0,1.2
973,973,1100.0,1.2
974,974,1104.0,1.2
975,975,1109.0,1.2
976,976,1113.0,1.2
977,977,1116.0,1.2
978,978,1118.0,1.3
979,979,1119.0,1.3
980,980,1119.0,1.3
981,981,1118.0,1.3
982,982,1116.0,1.3
983,983,1115.0,1.3
984,984,1113.0,1.4
985,985,1113.0,1.4
986,986,1112.0,1.5
987,987,1112.0,1.5
988,988,1112.0,1.5
989,989,1113.0,1.5
990,990,1113.0,1.5
991,991,1114.0,1.5
992,992,1115.0,1.5
993,993,1116.0,1.4
994,994,1118.0,1.4
995,995,1119.0,1.4
996,996,1120.0,1.4
997,997,1122.0,1.5
998,998,1123.0,1.5
999,999,1125.0,1.6
1000,1000,1126.0,1.6
1001,1001,1128.0,1.6
1002,1002,1129.0,1.6
1003,1003,1131.0,1.6
1004,1004,1132.0,1.7
1005,1005,1133.0,1.7
1006,1006,1134.0,1.6
1007,1007,1135.0,1.6
1008,1008,1136.0,1.6
1009,1009,1137.0,1.6
1010,1010,1138.0,1.6
1011,1011,1138.0,1.6
1012,1012,1139.0,1.5
1013,1013,1139.0,1.5
1014,1014,1139.0,1.5
1015,1015,1139.0,1.5
1016,1016,1139.0,1.6
1017,1017,1138.0,1.6
1018,1018,1138.0,1.6
1019,1019,1137.0,1.6
1020,1020,1136.0,1.6
1021,1021,1135.0,1.6
1022,1022,1134.0,1.6
1023,1023,1132.0,1.6
1024,1024,1130.0,1.6
1025,1025,1128.0,1.6
1026,1026,1126.0,1.6
1027,1027,1124.0,1.5
1028,1028,1122.0,1.5
1029,1029,1120.0,1.5
1030,1030,1118.0,1.5
1031,1031,1116.0,1.5
1032,1032,1114.0,1.5
1033,1033,1112.0,1.5
1034,1034,1110.0,1.4
1035,1035,1108.0,1.5
1036,1036,1106.0,1.5
1037,1037,1105.0,1.5
1038,1038,1103.0,1.5
1039,1039,1102.0,1.5
1040,1040,1102.0,1.5
1041,1041,1101.0,1.5
1042,1042,1101.0,1.5
1043,1043,1101.0,1.6
1044,1044,1101.0,1.6
1045,1045,1102.0,1.6
1046,1046,1103.0,1.6
1047,1047,1105.0,1.6
1048,1048,1106.0,1.5
1049,1049,1109.0,1.5
1050,1050,1111.0,1.5
1051,1051,1114.0,1.5
1052,1052,1117.0,1.5
1053,1053,1120.0,1.5
1054,1054,1124.0,1.5
1055,1055,1127.0,1.5
1056,1056,1131.0,1.5
1057,1057,1135.0,1.5
1058,1058,1139.0,1.5
1059,1059,1143.0,1.5
1060,1060,1147.0,1.5
1061,1061,1151.0,1.6
1062,1062,1155.0,1.6
1063,1063,1159.0,1.6
1064,1064,1163.0,1.7
1065,1065,1166.0,1.7
1066,1066,1170.0,1.7
1067,1067,1174.0,1.7
1068,1068,1177.0,1.8
1069,1069,1180.0,1.8
1070,1070,1183.0,1.8
1071,1071,1186.0,1.8
1072,1072,1188.0,1.8
1073,1073,1191.0,1.7
1074,1074,1193.0,1.7
1075,1075,1195.0,1.7
1076,1076,1196.0,1.7
1077,1077,1198.0,1.7
1078,1078,1199.0,1.6
1079,1079,1200.0,1.6
1080,1080,1201.0,1.6
1081,1081,1201.0,1.6
1082,1082,1202.0,1.6
1083,1083,1202.0,1.6
1084,1084,1202.0,1.6
1085,1085,1202.0,1.6
1086,1086,1202.0,1.6
1087,1087,1202.0,1.6
1088,1088,1202.0,1.7
1089,1089,1202.0,1.7
1090,1090,1201.0,1.7
1091,1091,1201.0,1.7
1092,1092,1200.0,1.7
1093,1093,1199.0,1.7
1094,1094,1199.0,1.7
1095,1095,1198.0,1.7
1096,1096,1197.0,1.7
1097,1097,1196.0,1.7
1098,1098,1195.0,1.6
1099,1099,1195.0,1.6
1100,1100,1194.0,1.6
1101,1101,1193.0,1.6
1102,1102,1192.0,1.6
1103,1103,1191.0,1.6
1104,1104,1191.0,1.6
1105,1105,1190.0,1.6
1106,1106,1189.0,1.7
1107,1107,1189.0,1.7
1108,1108,1189.0,1.7
1109,1109,1188.0,1.8
1110,1110,1188.0,1.8
1111,1111,1188.0,1.9
1112,1112,1188.0,1.9
1113,1113,1189.0,1.9
1114,1114,1189.0,1.9
1115,1115,1190.0,1.9
1116,1116,1191.0,1.9
1117,1117,1192.0,1.9
1118,1118,1193.0,1.9
1119,1119,1195.0,1.9
1120,1120,1196.0,1.8
1121,1121,1198.0,1.8
1122,1122,1200.0,1.7
1123,1123,1203.0,1.7
1124,1124,1205.0,1.7
1125,1125,1207.0,1.7
