       Calendar_year   Carbon_year  Carbon_error
0                0.0    199.000000      8.000000
1                1.0    196.882964      8.017311
2                2.0    194.777286      8.023081
3                3.0    192.630125      8.020196
4                4.0    190.388643      8.011540
5                5.0    188.000000      8.000000
6                6.0    185.411357      7.988460
7                7.0    182.569875      7.979804
8                8.0    179.422714      7.976919
9                9.0    175.917036      7.982689
10              10.0    172.000000      8.000000
11              11.0    167.695607      8.028851
12              12.0    163.335215      8.057702
13              13.0    159.327018      8.072127
14              14.0    156.079215      8.057702
15              15.0    154.000000      8.000000
16              16.0    153.310214      7.888137
17              17.0    153.481267      7.725389
18              18.0    153.797213      7.518572
19              19.0    153.542106      7.274503
20              20.0    152.000000      7.000000
21              21.0    148.711538      6.706602
22              22.0    144.243719      6.424744
23              23.0    139.420131      6.189585
24              24.0    135.064362      6.036284
25              25.0    132.000000      6.000000
26              26.0    130.763634      6.101456
27              27.0    130.743857      6.303635
28              28.0    131.042263      6.555087
29              29.0    130.760446      6.804359
30              30.0    129.000000      7.000000
31              31.0    125.161926      7.103575
32              32.0    119.844854      7.128716
33              33.0    113.946818      7.102068
34              34.0    108.365855      7.050281
35              35.0    104.000000      7.000000
36              36.0    101.484661      6.972243
37              37.0    100.404728      6.965503
38              38.0    100.082466      6.972641
39              39.0     99.840135      6.986519
40              40.0     99.000000      7.000000
41              41.0     97.051431      7.007452
42              42.0     94.152233      7.009274
43              43.0     90.627319      7.007369
44              44.0     86.801604      7.003643
45              45.0     83.000000      7.000000
46              46.0     79.509616      6.997948
47              47.0     76.466341      6.997402
48              48.0     73.968258      6.997883
49              49.0     72.113450      6.998909
50              50.0     71.000000      7.000000
51              51.0     70.710104      7.000757
52              52.0     71.262402      7.001117
53              53.0     72.659649      7.001099
54              54.0     74.904597      7.000720
55              55.0     78.000000      7.000000
56              56.0     81.881969      6.999023
57              57.0     86.220050      6.998128
58              58.0     90.617146      6.997723
59              59.0     94.676161      6.998212
60              60.0     98.000000      7.000000
61              61.0    100.290021      7.003152
62              62.0    101.641400      7.006369
63              63.0    102.247768      7.008010
64              64.0    102.302758      7.006434
65              65.0    102.000000      7.000000
66              66.0    101.549949      6.988368
67              67.0    101.230352      6.976394
68              68.0    101.335781      6.970237
69              69.0    102.160807      6.976053
70              70.0    104.000000      7.000000
71              71.0    106.990184      7.043377
72              72.0    110.637191      7.088054
73              73.0    114.289106      7.111043
74              74.0    117.294014      7.089354
75              75.0    119.000000      7.000000
76              76.0    118.985315      6.830123
77              77.0    117.748883      6.607388
78              78.0    116.019793      6.369592
79              79.0    114.527135      6.154531
80              80.0    114.000000      6.000000
81              81.0    114.940555      5.932131
82              82.0    116.943277      5.930392
83              83.0    119.375722      5.962589
84              84.0    121.605444      5.996523
85              85.0    123.000000      6.000000
86              86.0    123.116466      5.953354
87              87.0    122.270009      5.887042
88              88.0    120.965320      5.844054
89              89.0    119.707087      5.867377
90              90.0    119.000000      6.000000
91              91.0    119.193582      6.270454
92              92.0    120.016686      6.649439
93              93.0    121.042999      7.093197
94              94.0    121.846208      7.557970
95              95.0    122.000000      8.000000
96              96.0    121.205208      8.380829
97              97.0    119.671248      8.683201
98              98.0    117.734685      8.895158
99              99.0    115.732081      9.004743
100            100.0    114.000000      9.000000
101            101.0    112.817588      8.878228
102            102.0    112.234321      8.673756
103            103.0    112.242261      8.430171
104            104.0    112.833467      8.191056
105            105.0    114.000000      8.000000
106            106.0    115.684442      7.890258
107            107.0    117.631467      7.853774
108            108.0    119.536271      7.872160
109            109.0    121.094050      7.927031
110            110.0    122.000000      8.000000
111            111.0    122.004644      8.072739
112            112.0    121.079811      8.127149
113            113.0    119.252655      8.145190
114            114.0    116.550333      8.108820
115            115.0    113.000000      8.000000
116            116.0    108.720982      7.810786
117            117.0    104.201290      7.573630
118            118.0    100.021107      7.331080
119            119.0     96.760616      7.125687
120            120.0     95.000000      7.000000
121            121.0     95.111429      6.980117
122            122.0     96.635030      7.026332
123            123.0     98.902916      7.082489
124            124.0    101.247201      7.092430
125            125.0    103.000000      7.000000
126            126.0    103.673301      6.772747
127            127.0    103.498590      6.473042
128            128.0    102.887229      6.186964
129            129.0    102.250579      6.000591
130            130.0    102.000000      6.000000
131            131.0    102.467367      6.240897
132            132.0    103.666609      6.657500
133            133.0    105.532168      7.153654
134            134.0    107.998484      7.633206
135            135.0    111.000000      8.000000
136            136.0    114.473229      8.183665
137            137.0    118.362972      8.216959
138            138.0    122.616100      8.158419
139            139.0    127.179486      8.066587
140            140.0    132.000000      8.000000
141            141.0    136.991715      8.000442
142            142.0    141.937502      8.042665
143            143.0    146.587431      8.084668
144            144.0    150.691574      8.084448
145            145.0    154.000000      8.000000
146            146.0    156.423910      7.806569
147            147.0    158.519020      7.548380
148            148.0    161.002175      7.286907
149            149.0    164.590220      7.083623
150            150.0    170.000000      7.000000
151            151.0    177.648644      7.077284
152            152.0    186.754417      7.275815
153            153.0    196.235868      7.535703
154            154.0    205.011546      7.797061
155            155.0    212.000000      8.000000
156            156.0    216.413514      8.100294
157            157.0    218.639311      8.116361
158            158.0    219.358352      8.082281
159            159.0    219.251595      8.032134
160            160.0    219.000000      8.000000
161            161.0    219.089301      8.009540
162            162.0    219.224338      8.042741
163            163.0    218.914723      8.071172
164            164.0    217.670073      8.066402
165            165.0    215.000000      8.000000
166            166.0    210.589281      7.853547
167            167.0    204.823338      7.648675
168            168.0    198.262755      7.417029
169            169.0    191.468114      7.190256
170            170.0    185.000000      7.000000
171            171.0    179.345574      6.872274
172            172.0    174.698310      6.810561
173            173.0    171.178258      6.812711
174            174.0    168.905471      6.876574
175            175.0    168.000000      7.000000
176            176.0    168.484423      7.177357
177            177.0    169.991423      7.389082
178            178.0    172.056212      7.612129
179            179.0    174.214001      7.823450
180            180.0    176.000000      8.000000
181            181.0    177.020736      8.122296
182            182.0    177.167998      8.185110
183            183.0    176.404892      8.186775
184            184.0    174.694525      8.125627
185            185.0    172.000000      8.000000
186            186.0    168.384634      7.813458
187            187.0    164.312585      7.590479
188            188.0    160.348218      7.360772
189            189.0    157.055900      7.154043
190            190.0    155.000000      7.000000
191            191.0    154.568726      6.919872
192            192.0    155.445663      6.900973
193            193.0    157.138237      6.922138
194            194.0    159.153873      6.962202
195            195.0    161.000000      7.000000
196            196.0    162.284460      7.019053
197            197.0    163.016762      7.021628
198            198.0    163.306835      7.014675
199            199.0    163.264606      7.005149
200            200.0    163.000000      7.000000
201            201.0    162.629435      7.003915
202            202.0    162.295287      7.012517
203            203.0    162.146421      7.019160
204            204.0    162.331704      7.017203
205            205.0    163.000000      7.000000
206            206.0    164.205800      6.965286
207            207.0    165.626089      6.928306
208            208.0    166.843479      6.908683
209            209.0    167.440579      6.926040
210            210.0    167.000000      7.000000
211            211.0    165.243366      7.142941
212            212.0    162.448356      7.338259
213            213.0    159.031663      7.562108
214            214.0    155.409980      7.790637
215            215.0    152.000000      8.000000
216            216.0    149.092736      8.166951
217            217.0    146.476486      8.270657
218            218.0    143.813868      8.290887
219            219.0    140.767500      8.207411
220            220.0    137.000000      8.000000
221            221.0    132.313689      7.661256
222            222.0    127.069699      7.235114
223            223.0    121.768864      6.778345
224            224.0    116.912020      6.347717
225            225.0    113.000000      6.000000
226            226.0    110.372508      5.780027
227            227.0    108.724718      5.684887
228            228.0    107.590675      5.699734
229            229.0    106.504421      5.809720
230            230.0    105.000000      6.000000
231            231.0    102.756280      6.250637
232            232.0    100.031429      6.521338
233            233.0     97.228437      6.766720
234            234.0     94.750297      6.941402
235            235.0     93.000000      7.000000
236            236.0     92.282371      6.913426
237            237.0     92.509566      6.717762
238            238.0     93.495576      6.465385
239            239.0     95.054391      6.208672
240            240.0     97.000000      6.000000
241            241.0     99.138237      5.879661
242            242.0    101.242307      5.839615
243            243.0    103.077259      5.859739
244            244.0    104.408140      5.919908
245            245.0    105.000000      6.000000
246            246.0    104.732681      6.079930
247            247.0    103.945205      6.139778
248            248.0    103.091389      6.159659
249            249.0    102.625048      6.119694
250            250.0    103.000000      6.000000
251            251.0    104.547039      5.792617
252            252.0    107.104873      5.537274
253            253.0    110.389187      5.285623
254            254.0    114.115667      5.089315
255            255.0    118.000000      5.000000
256            256.0    121.783163      5.053601
257            257.0    125.307304      5.223125
258            258.0    128.439864      5.465848
259            259.0    131.048282      5.739047
260            260.0    133.000000      6.000000
261            261.0    134.264309      6.216978
262            262.0    135.217911      6.402226
263            263.0    136.339357      6.578986
264            264.0    138.107203      6.770497
265            265.0    141.000000      7.000000
266            266.0    145.319601      7.278488
267            267.0    150.661054      7.567969
268            268.0    156.442706      7.818207
269            269.0    162.082906      7.978963
270            270.0    167.000000      8.000000
271            271.0    170.737288      7.853071
272            272.0    173.337875      7.597896
273            273.0    174.969818      7.316185
274            274.0    175.801174      7.089650
275            275.0    176.000000      7.000000
276            276.0    175.795248      7.101228
277            277.0    175.659448      7.336447
278            278.0    176.126024      7.621052
279            279.0    177.728400      7.870439
280            280.0    181.000000      8.000000
281            281.0    186.265719      7.950017
282            282.0    193.016334      7.760316
283            283.0    200.534088      7.495605
284            284.0    208.101228      7.220596
285            285.0    215.000000      7.000000
286            286.0    220.661874      6.882702
287            287.0    225.115218      6.854290
288            288.0    228.537625      6.884528
289            289.0    231.106688      6.943176
290            290.0    233.000000      7.000000
291            291.0    234.398785      7.031174
292            292.0    235.498795      7.038522
293            293.0    236.499412      7.030285
294            294.0    237.600019      7.014698
295            295.0    239.000000      7.000000
296            296.0    240.854986      6.992604
297            297.0    243.145603      6.991620
298            298.0    245.808728      6.994334
299            299.0    248.781235      6.998032
300            300.0    252.000000      7.000000
301            301.0    255.429272      6.998412
302            302.0    259.142792      6.994999
303            303.0    263.241677      6.992380
304            304.0    267.827041      6.993174
305            305.0    273.000000      7.000000
306            306.0    278.763927      7.013747
307            307.0    284.731228      7.028384
308            308.0    290.416565      7.036146
309            309.0    295.334601      7.029272
310            310.0    299.000000      7.000000
311            311.0    301.123019      6.946598
312            312.0    302.196295      6.891467
313            313.0    302.908063      6.863036
314            314.0    303.946553      6.889736
315            315.0    306.000000      7.000000
316            316.0    309.535998      7.207859
317            317.0    314.139591      7.469750
318            318.0    319.175184      7.727711
319            319.0    324.007186      7.923782
320            320.0    328.000000      8.000000
321            321.0    330.668990      7.917967
322            322.0    332.133342      7.717534
323            323.0    332.663199      7.458119
324            324.0    332.528704      7.199136
325            325.0    332.000000      7.000000
326            326.0    331.356042      6.904275
327            327.0    330.911040      6.892113
328            328.0    330.988018      6.927813
329            329.0    331.909997      6.975676
330            330.0    334.000000      7.000000
331            331.0    337.426841      6.976933
332            332.0    341.742496      6.930014
333            333.0    346.344730      6.894628
334            334.0    350.631309      6.906161
335            335.0    354.000000      7.000000
336            336.0    356.040593      7.195992
337            337.0    357.110976      7.451832
338            338.0    357.761063      7.709676
339            339.0    358.540766      7.911680
340            340.0    360.000000      8.000000
341            341.0    362.466788      7.935097
342            342.0    365.381601      7.750657
343            343.0    367.963020      7.498667
344            344.0    369.429626      7.231118
345            345.0    369.000000      7.000000
346            346.0    366.180254      6.847618
347            347.0    361.626619      6.777541
348            348.0    356.282858      6.783656
349            349.0    351.092731      6.859847
350            350.0    347.000000      7.000000
351            351.0    344.684196      7.194431
352            352.0    343.767922      7.419179
353            353.0    343.609550      7.646711
354            354.0    343.567452      7.849495
355            355.0    343.000000      8.000000
356            356.0    341.442962      8.078656
357            357.0    339.141693      8.097743
358            358.0    336.518943      8.077502
359            359.0    333.997461      8.038173
360            360.0    332.000000      8.000000
361            361.0    330.847955      7.978943
362            362.0    330.457306      7.973849
363            363.0    330.642680      7.979283
364            364.0    331.218702      7.989811
365            365.0    332.000000      8.000000
366            366.0    332.821219      8.005570
367            367.0    333.597083      8.006861
368            368.0    334.262339      8.005367
369            369.0    334.751729      8.002582
370            370.0    335.000000      8.000000
371            371.0    334.955170      7.998775
372            372.0    334.618361      7.998706
373            373.0    334.003966      7.999248
374            374.0    333.126380      7.999860
375            375.0    332.000000      8.000000
376            376.0    330.654099      7.999328
377            377.0    329.177474      7.998316
378            378.0    327.673799      7.997641
379            379.0    326.246749      7.997977
380            380.0    325.000000      8.000000
381            381.0    324.028432      8.003913
382            382.0    323.391744      8.008030
383            383.0    323.140840      8.010190
384            384.0    323.326624      8.008233
385            385.0    324.000000      8.000000
386            386.0    325.144172      7.985018
387            387.0    326.471550      7.969564
388            388.0    327.626841      7.961601
389            389.0    328.254755      7.969092
390            390.0    328.000000      8.000000
391            391.0    326.626878      8.056013
392            392.0    324.378057      8.113714
393            393.0    321.615797      8.143407
394            394.0    318.702358      8.115401
395            395.0    316.000000      8.000000
396            396.0    313.804315      7.782929
397            397.0    312.144223      7.511581
398            398.0    310.981972      7.248770
399            399.0    310.279814      7.057305
400            400.0    310.000000      7.000000
401            401.0    310.083860      7.116271
402            402.0    310.389053      7.351960
403            403.0    310.752315      7.629514
404            404.0    311.010384      7.871378
405            405.0    311.000000      8.000000
406            406.0    310.604243      7.959985
407            407.0    309.891567      7.784577
408            408.0    308.976769      7.529175
409            409.0    307.974648      7.249183
410            410.0    307.000000      7.000000
411            411.0    306.147169      6.827787
412            412.0    305.428680      6.741733
413            413.0    304.836608      6.741785
414            414.0    304.363024      6.827892
415            415.0    304.000000      7.000000
416            416.0    303.759083      7.248867
417            417.0    303.729711      7.528493
418            418.0    304.020799      7.783684
419            419.0    304.741257      7.959250
420            420.0    306.000000      8.000000
421            421.0    307.872500      7.872743
422            422.0    310.300474      7.632297
423            423.0    313.192197      7.355479
424            424.0    316.455947      7.119107
425            425.0    320.000000      7.000000
426            426.0    323.718916      7.052159
427            427.0    327.452394      7.238320
428            428.0    331.026412      7.498401
429            429.0    334.266954      7.772322
430            430.0    337.000000      8.000000
431            431.0    339.115834      8.134620
432            432.0    340.761952      8.182423
433            433.0    342.150153      8.162916
434            434.0    343.492236      8.095606
435            435.0    345.000000      8.000000
436            436.0    346.809748      7.897362
437            437.0    348.755799      7.815990
438            438.0    350.596976      7.785935
439            439.0    352.092102      7.837254
440            440.0    353.000000      8.000000
441            441.0    353.157175      8.291931
442            442.0    352.710853      8.681619
443            443.0    351.885945      9.125342
444            444.0    350.907357      9.579377
445            445.0    350.000000     10.000000
446            446.0    349.345553     10.350915
447            447.0    348.952788     10.625534
448            448.0    348.787246     10.824695
449            449.0    348.814469     10.949238
450            450.0    349.000000     11.000000
451            451.0    349.316611     10.984409
452            452.0    349.765995     10.936245
453            453.0    350.357073     10.895876
454            454.0    351.098767     10.903672
455            455.0    352.000000     11.000000
456            456.0    353.068001     11.207449
457            457.0    354.303231     11.477486
458            458.0    355.704462     11.743799
459            459.0    357.270461     11.940074
460            460.0    359.000000     12.000000
461            461.0    360.875386     11.881795
462            462.0    362.813079     11.641811
463            463.0    364.713080     11.360928
464            464.0    366.475387     11.120030
465            465.0    368.000000     11.000000
466            466.0    369.214457     11.057369
467            467.0    370.156451     11.251271
468            468.0    370.891218     11.516488
469            469.0    371.483990     11.787804
470            470.0    372.000000     12.000000
471            471.0    372.498788     12.104727
472            472.0    373.017115     12.121104
473            473.0    373.586048     12.085118
474            474.0    374.236654     12.032754
475            475.0    375.000000     12.000000
476            476.0    375.902391     12.011722
477            477.0    376.951088     12.048311
478            478.0    378.148590     12.079039
479            479.0    379.497394     12.073178
480            480.0    381.000000     12.000000
481            481.0    382.643647     11.840385
482            482.0    384.354532     11.621651
483            483.0    386.043594     11.382724
484            484.0    387.621770     11.162532
485            485.0    389.000000     11.000000
486            486.0    390.115022     10.922738
487            487.0    391.006785     10.913085
488            488.0    391.741036     10.942063
489            489.0    392.383525     10.980694
490            490.0    393.000000     11.000000
491            491.0    393.664264     10.980664
492            492.0    394.482329     10.942010
493            493.0    395.568263     10.913025
494            494.0    397.036131     10.922693
495            495.0    399.000000     11.000000
496            496.0    401.539922     11.162607
497            497.0    404.599898     11.382874
498            498.0    408.089912     11.621838
499            499.0    411.919951     11.840535
500            500.0    416.000000     12.000000
501            501.0    420.248046     12.072909
502            502.0    424.614079     12.078494
503            503.0    429.056089     12.047624
504            504.0    433.532066     12.011169
505            505.0    438.000000     12.000000
506            506.0    442.419893     12.033756
507            507.0    446.759786     12.087151
508            508.0    450.989733     12.123667
509            509.0    455.079787     12.106790
510            510.0    459.000000     12.000000
511            511.0    462.728384     11.784068
512            512.0    466.274778     11.508904
513            513.0    469.656980     11.241707
514            514.0    472.892788     11.049673
515            515.0    476.000000     11.000000
516            516.0    478.994573     11.133974
517            517.0    481.885103     11.389233
518            518.0    484.678347     11.677506
519            519.0    487.381061     11.910519
520            520.0    490.000000     12.000000
521            521.0    492.541324     11.888037
522            522.0    495.008808     11.638162
523            523.0    497.405630     11.344269
524            524.0    499.734968     11.100250
525            525.0    502.000000     11.000000
526            526.0    504.208129     11.105879
527            527.0    506.383663     11.354118
528            528.0    508.555131     11.649419
529            529.0    510.751066     11.896479
530            530.0    513.000000     12.000000
531            531.0    515.330158     11.896448
532            532.0    517.768541     11.649364
533            533.0    520.341846     11.354056
534            534.0    523.076767     11.105832
535            535.0    526.000000     11.000000
536            536.0    529.127239     11.100328
537            537.0    532.430173     11.344425
538            538.0    535.869486     11.638357
539            539.0    539.405867     11.888193
540            540.0    543.000000     12.000000
541            541.0    546.608885     11.910238
542            542.0    550.174768     11.676937
543            543.0    553.636209     11.388516
544            544.0    556.931767     11.133397
545            545.0    560.000000     11.000000
546            546.0    562.797221     11.050718
547            547.0    565.350755     11.243828
548            548.0    567.705678     11.511579
549            549.0    569.907067     11.786220
550            550.0    572.000000     12.000000
551            551.0    574.042229     12.102890
552            552.0    576.142211     12.115750
553            553.0    578.421079     12.077166
554            554.0    580.999964     12.025722
555            555.0    584.000000     12.000000
556            556.0    587.505862     12.025724
557            557.0    591.456399     12.077170
558            558.0    595.754006     12.115755
559            559.0    600.301075     12.102893
560            560.0    605.000000     12.000000
561            561.0    609.758325     11.786215
562            562.0    614.504193     11.511568
563            563.0    619.170899     11.243814
564            564.0    623.691736     11.050707
565            565.0    628.000000     11.000000
566            566.0    632.036840     11.133416
567            567.0    635.774830     11.388556
568            568.0    639.194400     11.676987
569            569.0    642.275980     11.910279
570            570.0    645.000000     12.000000
571            571.0    647.342316     11.888119
572            572.0    649.260488     11.638208
573            573.0    650.707501     11.344236
574            574.0    651.636344     11.100177
575            575.0    652.000000     11.000000
576            576.0    651.769897     11.106107
577            577.0    650.991220     11.354614
578            578.0    649.727594     11.650068
579            579.0    648.042646     11.897014
580            580.0    646.000000     12.000000
581            581.0    643.666097     11.895454
582            582.0    641.118633     11.647337
583            583.0    638.438121     11.351493
584            584.0    635.705073     11.103766
585            585.0    633.000000     11.000000
586            586.0    630.389717     11.104078
587            587.0    627.886247     11.352038
588            588.0    625.487920     11.647960
589            589.0    623.193062     11.895921
590            590.0    621.000000     12.000000
591            591.0    618.903037     11.896235
592            592.0    616.880377     11.648509
593            593.0    614.906198     11.352666
594            594.0    612.954680     11.104548
595            595.0    611.000000     11.000000
596            596.0    609.022135     11.102982
597            597.0    607.024245     11.349924
598            598.0    605.015287     11.645376
599            599.0    603.004220     11.893885
600            600.0    601.000000     12.000000
601            601.0    599.008424     11.899838
602            602.0    597.022644     11.655794
603            603.0    595.032653     11.361830
604            604.0    593.028441     11.111911
605            605.0    591.000000     11.000000
606            606.0    588.944170     11.089666
607            607.0    586.885178     11.322900
608            608.0    584.854102     11.611302
609            609.0    582.882017     11.866469
610            610.0    581.000000     12.000000
611            611.0    579.246898     11.949500
612            612.0    577.692643     11.756605
613            613.0    576.414940     11.488961
614            614.0    575.491491     11.214211
615            615.0    575.000000     11.000000
616            616.0    574.996239     10.896336
617            617.0    575.448249     10.882679
618            618.0    576.302139     10.920855
619            619.0    577.504020     10.972687
620            620.0    579.000000     11.000000
621            621.0    580.736147     10.977157
622            622.0    582.658362     10.928678
623            623.0    584.712504     10.891620
624            624.0    586.844430     10.903041
625            625.0    589.000000     11.000000
626            626.0    591.139172     11.203036
627            627.0    593.278302     11.466610
628            628.0    595.447846     11.728667
629            629.0    597.678260     11.927149
630            630.0    600.000000     12.000000
631            631.0    602.427166     11.906701
632            632.0    604.908431     11.692882
633            633.0    607.376114     11.425713
634            634.0    609.762531     11.172363
635            635.0    612.000000     11.000000
636            636.0    614.040165     10.954162
637            637.0    615.911974     10.993861
638            638.0    617.663700     11.056479
639            639.0    619.343617     11.079399
640            640.0    621.000000     11.000000
641            641.0    622.676174     10.780652
642            642.0    624.395674     10.483674
643            643.0    626.177087     10.196369
644            644.0    628.039000     10.006043
645            645.0    630.000000     10.000000
646            646.0    632.079139     10.235228
647            647.0    634.297330     10.647444
648            648.0    636.675951     11.142045
649            649.0    639.236382     11.624431
650            650.0    642.000000     12.000000
651            651.0    644.975271     12.198434
652            652.0    648.119007     12.246550
653            653.0    651.375108     12.195450
654            654.0    654.687472     12.096233
655            655.0    658.000000     12.000000
656            656.0    661.267778     11.947036
657            657.0    664.490642     11.934355
658            658.0    667.679618     11.948156
659            659.0    670.845729     11.974638
660            660.0    674.000000     12.000000
661            661.0    677.161618     12.013424
662            662.0    680.382424     12.016031
663            663.0    683.722420     12.011926
664            664.0    687.241611     12.005214
665            665.0    691.000000     12.000000
666            666.0    695.037750     11.999269
667            667.0    699.315663     12.001522
668            668.0    703.774701     12.004141
669            669.0    708.355826     12.004507
670            670.0    713.000000     12.000000
671            671.0    717.647382     11.989500
672            672.0    722.234924     11.977880
673            673.0    726.698775     11.971510
674            674.0    730.975084     11.976760
675            675.0    735.000000     12.000000
676            676.0    738.724722     12.042729
677            677.0    742.160641     12.086957
678            678.0    745.334200     12.109820
679            679.0    748.271839     12.088455
680            680.0    751.000000     12.000000
681            681.0    753.557731     11.831582
682            682.0    756.034510     11.610293
683            683.0    758.532424     11.373212
684            684.0    761.153559     11.157421
685            685.0    764.000000     11.000000
686            686.0    767.140355     10.926941
687            687.0    770.509318     10.919872
688            688.0    774.008103     10.949333
689            689.0    777.537925     10.985863
690            690.0    781.000000     11.000000
691            691.0    784.304849     10.972654
692            692.0    787.400219     10.926218
693            693.0    790.243164     10.893455
694            694.0    792.790740     10.907128
695            695.0    795.000000     11.000000
696            696.0    796.840250     11.190442
697            697.0    798.329807     11.439255
698            698.0    799.499239     11.692847
699            699.0    800.379114     11.897626
700            700.0    801.000000     12.000000
701            701.0    801.406150     11.961577
702            702.0    801.696552     11.804761
703            703.0    801.983879     11.567156
704            704.0    802.380804     11.286368
705            705.0    803.000000     11.000000
706            706.0    803.911151     10.739251
707            707.0    805.011987     10.509702
708            708.0    806.157246     10.310527
709            709.0    807.201671     10.140901
710            710.0    808.000000     10.000000
711            711.0    808.437246      9.889418
712            712.0    808.519502      9.820431
713            713.0    808.283136      9.806735
714            714.0    807.764514      9.862026
715            715.0    807.000000     10.000000
716            716.0    806.035867     10.223077
717            717.0    804.958004     10.488574
718            718.0    803.862208     10.742533
719            719.0    802.844275     10.930994
720            720.0    802.000000     11.000000
721            721.0    801.427288     10.914274
722            722.0    801.232481     10.713272
723            723.0    801.524030     10.455133
724            724.0    802.410386     10.197996
725            725.0    804.000000     10.000000
726            726.0    806.358981      9.903827
727            727.0    809.384071      9.890337
728            728.0    812.929670      9.924934
729            729.0    816.850180      9.973020
730            730.0    821.000000     10.000000
731            731.0    825.232789      9.982417
732            732.0    829.399236      9.941378
733            733.0    833.349288      9.909131
734            734.0    836.932894      9.917922
735            735.0    840.000000     10.000000
736            736.0    842.453864     10.174505
737            737.0    844.410986     10.408150
738            738.0    846.041176     10.654543
739            739.0    847.514244     10.867291
740            740.0    849.000000     11.000000
741            741.0    850.623755     11.023564
742            742.0    852.332820     10.978022
743            743.0    854.030007     10.920697
744            744.0    855.618130     10.908915
745            745.0    857.000000     11.000000
746            746.0    858.091118     11.227239
747            747.0    858.857736     11.527764
748            748.0    859.278795     11.814669
749            749.0    859.333236     12.001050
750            750.0    859.000000     12.000000
751            751.0    858.291775     11.755481
752            752.0    857.356238     11.334923
753            753.0    856.374813     10.836625
754            754.0    855.528926     10.358885
755            755.0    855.000000     10.000000
756            756.0    854.925783      9.830838
757            757.0    855.269314      9.812543
758            758.0    855.949953      9.878830
759            759.0    856.887061      9.963411
760            760.0    858.000000     10.000000
761            761.0    859.213092      9.945167
762            762.0    860.470507      9.846903
763            763.0    861.721376      9.776056
764            764.0    862.914830      9.803472
765            765.0    864.000000     10.000000
766            766.0    864.933848     10.404495
767            767.0    865.704657     10.927845
768            768.0    866.308543     11.448948
769            769.0    866.741619     11.846700
770            770.0    867.000000     12.000000
771            771.0    867.083516     11.828855
772            772.0    867.006863     11.417718
773            773.0    866.788452     10.892154
774            774.0    866.446694     10.377727
775            775.0    866.000000     10.000000
776            776.0    865.484086      9.848085
777            777.0    865.003889      9.865282
778            778.0    864.681648      9.958436
779            779.0    864.639605     10.034393
780            780.0    865.000000     10.000000
781            781.0    865.860138      9.794803
782            782.0    867.217582      9.489154
783            783.0    869.044956      9.186102
784            784.0    871.314887      8.988701
785            785.0    874.000000      9.000000
786            786.0    877.059360      9.284701
787            787.0    880.397785      9.754103
788            788.0    883.906529     10.281155
789            789.0    887.476849     10.738804
790            790.0    891.000000     11.000000
791            791.0    894.398421     10.978392
792            792.0    897.719280     10.750433
793            793.0    901.040928     10.433279
794            794.0    904.441718     10.144083
795            795.0    908.000000     10.000000
796            796.0    911.770957     10.081732
797            797.0    915.717097     10.324164
798            798.0    919.777758     10.625731
799            799.0    923.892280     10.884865
800            800.0    928.000000     11.000000
801            801.0    932.013750     10.902682
802            802.0    935.740332     10.656911
803            803.0    938.960039     10.359798
804            804.0    941.453163     10.108457
805            805.0    943.000000     10.000000
806            806.0    943.446041     10.099540
807            807.0    942.897574     10.344193
808            808.0    941.526087     10.639076
809            809.0    939.503067     10.889306
810            810.0    937.000000     11.000000
811            811.0    934.194086     10.907158
812            812.0    931.285372     10.670317
813            813.0    928.479614     10.379896
814            814.0    925.982570     10.126317
815            815.0    924.000000     10.000000
816            816.0    922.681614     10.063828
817            817.0    921.952940     10.270540
818            818.0    921.683459     10.545338
819            819.0    921.742652     10.813424
820            820.0    922.000000     11.000000
821            821.0    922.359458     11.053530
822            822.0    922.862869     11.015523
823            823.0    923.586552     10.950752
824            824.0    924.606823     10.923987
825            825.0    926.000000     11.000000
826            826.0    927.816556     11.218053
827            827.0    930.003584     11.515367
828            828.0    932.482335     11.803655
829            829.0    935.174057     11.994629
830            830.0    938.000000     12.000000
831            831.0    940.870320     11.762259
832            832.0    943.650794     11.347007
833            833.0    946.196110     10.850627
834            834.0    948.360950     10.369497
835            835.0    950.000000     10.000000
836            836.0    951.006166      9.812912
837            837.0    951.425238      9.776603
838            838.0    951.341227      9.833837
839            839.0    950.838144      9.927381
840            840.0    950.000000     10.000000
841            841.0    948.913016     10.010091
842            842.0    947.672253      9.978580
843            843.0    946.374981      9.942024
844            844.0    945.118474      9.936978
845            845.0    944.000000     10.000000
846            846.0    943.093771     10.154722
847            847.0    942.381751     10.373075
848            848.0    941.822847     10.614068
849            849.0    941.375961     10.836707
850            850.0    941.000000     11.000000
851            851.0    940.655901     11.075022
852            852.0    940.312742     11.081120
853            853.0    939.941631     11.049706
854            854.0    939.513681     11.012195
855            855.0    939.000000     11.000000
856            856.0    938.378624     11.033190
857            857.0    937.655281     11.086447
858            858.0    936.842628     11.123109
859            859.0    935.953316     11.106515
860            860.0    935.000000     11.000000
861            861.0    933.989604     10.784220
862            862.0    932.906132     10.509093
863            863.0    931.727858     10.241857
864            864.0    930.433056     10.049747
865            865.0    929.000000     10.000000
866            866.0    927.414960     10.133932
867            867.0    925.696189     10.389181
868            868.0    923.869939     10.677463
869            869.0    921.962459     10.910497
870            870.0    920.000000     11.000000
871            871.0    918.022557     10.888052
872            872.0    916.125110     10.638184
